Member_number;Date;Baskets
1024;08/10/2015;fish,other vegetables,root vegetables,tropical fruit
1155;08/10/2015;house keeping products,whole milk
1857;08/10/2015;pip fruit,long life bakery product
2128;08/10/2015;sausage,soda
2278;08/10/2015;shopping bags,coffee
2721;08/10/2015;yogurt,cream cheese ,frankfurter,root vegetables
2743;08/10/2015;soda,candy,specialty cheese
2918;08/10/2015;ham,whole milk
3050;08/10/2015;roll products ,whole milk,chocolate
3097;08/10/2015;berries,brown bread
3797;08/10/2015;other vegetables
4032;08/10/2015;sausage,other vegetables
4220;08/10/2015;bottled water,canned beer,detergent,tropical fruit
4531;08/10/2015;herbs,canned beer,pastry,brown bread
4643;08/10/2015;ice cream,photo/film,flour
4895;08/10/2015;cereals,canned beer
1279;09/10/2015;beverages,sausage,whole milk,citrus fruit
1719;09/10/2015;coffee,whole milk
1818;09/10/2015;specialty bar,rolls/buns,red/blush wine
1857;09/10/2015;pip fruit,pork,chocolate
2063;09/10/2015;soups,newspapers
2290;09/10/2015;pip fruit,other vegetables
2524;09/10/2015;whipped/sour cream,citrus fruit,beef,bottled beer,whole milk,dishes
2663;09/10/2015;chicken,pastry
2675;09/10/2015;rolls/buns,margarine
2716;09/10/2015;rolls/buns,zwieback,tropical fruit
2799;09/10/2015;pickled vegetables,citrus fruit
2815;09/10/2015;root vegetables,beef
3251;09/10/2015;soda,other vegetables
3254;09/10/2015;frankfurter,brown bread
3456;09/10/2015;sausage,whipped/sour cream,soda,root vegetables
3593;09/10/2015;other vegetables,whole milk,pork
3896;09/10/2015;sausage,dessert
4074;09/10/2015;flour,whole milk
4331;09/10/2015;sausage,sugar
4336;09/10/2015;beef,soda
4567;09/10/2015;rolls/buns,tropical fruit
1497;10/10/2015;butter milk,margarine
1639;10/10/2015;mustard,frankfurter,tropical fruit
1782;10/10/2015;rolls/buns,pork
2200;10/10/2015;white bread,soft cheese,fruit/vegetable juice,pork
2340;10/10/2015;pip fruit,whole milk
2466;10/10/2015;bottled water,whole milk,citrus fruit
2505;10/10/2015;whipped/sour cream,butter,rolls/buns
2623;10/10/2015;processed cheese,rolls/buns,whole milk,margarine
2742;10/10/2015;coffee,dessert,misc. beverages,spread cheese,onions
2752;10/10/2015;sausage,berries
2950;10/10/2015;roll products ,coffee,bottled water
3015;10/10/2015;sausage,coffee,white bread
3449;10/10/2015;white bread,whole milk
3484;10/10/2015;sausage,herbs
3779;10/10/2015;yogurt,domestic eggs
4138;10/10/2015;other vegetables,whole milk
4267;10/10/2015;fish,bottled beer
4336;10/10/2015;sausage,rolls/buns,snack products,pot plants
4357;10/10/2015;processed cheese,house keeping products,brown bread
4573;10/10/2015;frankfurter,whole milk,margarine
4783;10/10/2015;kitchen towels,bottled beer,curd
4953;10/10/2015;roll products ,napkins,other vegetables,frozen meals,newspapers,tropical fruit,meat,mayonnaise
1051;11/10/2015;cream cheese ,fish,tropical fruit,red/blush wine
1058;11/10/2015;root vegetables,other vegetables
1608;11/10/2015;snack products,whole milk,frozen vegetables,tropical fruit
1688;11/10/2015;root vegetables,finished products
2191;11/10/2015;specialty cheese,misc. beverages
2299;11/10/2015;turkey,newspapers
2454;11/10/2015;sausage,domestic eggs,frankfurter,whole milk,fruit/vegetable juice
2475;11/10/2015;beverages,soda,domestic eggs,butter milk
2492;11/10/2015;root vegetables,whole milk
2535;11/10/2015;other vegetables,frankfurter,whole milk,root vegetables
2730;11/10/2015;root vegetables,frozen potato products,beef,newspapers,butter
2838;11/10/2015;vinegar,bottled water,rolls/buns
3048;11/10/2015;sausage,white bread
3507;11/10/2015;pip fruit,soda,whole milk,frozen vegetables
3694;11/10/2015;other vegetables,chicken
3716;11/10/2015;tropical fruit,cake bar
3764;11/10/2015;ice cream,dog food
3779;11/10/2015;white bread,ham,long life bakery product
3942;11/10/2015;other vegetables,rolls/buns
4334;11/10/2015;berries,fruit/vegetable juice
4474;11/10/2015;pastry,brown bread
4679;11/10/2015;shopping bags,pip fruit,chicken,waffles,pastry,tropical fruit,bottled water
1199;12/10/2015;flour,sugar,canned vegetables,salty snack,bottled water
2166;12/10/2015;sausage,other vegetables,waffles
2673;12/10/2015;yogurt,canned beer
2869;12/10/2015;root vegetables,beef,tropical fruit,cream cheese ,newspapers,whole milk
3048;12/10/2015;liquor (appetizer),pip fruit,chicken,hygiene articles,rolls/buns
3634;12/10/2015;frozen vegetables,citrus fruit
4117;12/10/2015;shopping bags,organic sausage,canned beer,tropical fruit
4474;12/10/2015;specialty bar,canned beer,sugar,detergent,whole milk
4524;12/10/2015;ice cream,whole milk
4575;12/10/2015;ice cream,other vegetables
4628;12/10/2015;fish,bottled beer,soda
4938;12/10/2015;other vegetables,whole milk
1020;13/10/2015;rolls/buns,frozen fish,canned beer,spices
1588;13/10/2015;sausage,zwieback,jam
1599;13/10/2015;sausage,soda
1780;13/10/2015;canned fish
2100;13/10/2015;frankfurter,whole milk,citrus fruit
3095;13/10/2015;bottled beer,whole milk,citrus fruit
3122;13/10/2015;pip fruit,dessert,canned fruit,citrus fruit
3206;13/10/2015;frankfurter,tropical fruit
3312;13/10/2015;domestic eggs,berries
3748;13/10/2015;packaged fruit/vegetables,canned beer
4236;13/10/2015;canned beer,tropical fruit
4528;13/10/2015;yogurt,whole milk
4695;13/10/2015;whole milk,canned fish,tropical fruit,brandy
4722;13/10/2015;sausage,other vegetables
4805;13/10/2015;other vegetables,whole milk
1076;14/10/2015;coffee,ham,whole milk
1177;14/10/2015;canned beer,dessert,rolls/buns,brown bread
1231;14/10/2015;sausage,root vegetables
1363;14/10/2015;canned vegetables,whole milk,margarine
1444;14/10/2015;root vegetables,brown bread,hygiene articles,hamburger meat,whole milk
1746;14/10/2015;UHT-milk,whole milk
1812;14/10/2015;hamburger meat,yogurt,soft cheese,margarine
1976;14/10/2015;other vegetables,bottled water,root vegetables
2071;14/10/2015;beef,whole milk
2537;14/10/2015;other vegetables,curd
2710;14/10/2015;frankfurter,long life bakery product
2988;14/10/2015;yogurt,bottled beer
3220;14/10/2015;finished products,misc. beverages,pork,citrus fruit
3351;14/10/2015;other vegetables,pork,margarine
3681;14/10/2015;soft cheese,whole milk,frozen vegetables
3831;14/10/2015;domestic eggs,UHT-milk,bottled beer,rolls/buns
3842;14/10/2015;white bread,other vegetables,whole milk
4201;14/10/2015;house keeping products,tropical fruit
4284;14/10/2015;pip fruit,sausage,coffee,pastry,salt,red/blush wine
4325;14/10/2015;yogurt,beef
4656;14/10/2015;frankfurter,grapes
4848;14/10/2015;canned beer,rolls/buns
4939;14/10/2015;other vegetables,citrus fruit
4998;14/10/2015;rolls/buns,curd
1031;15/10/2015;other vegetables,berries
1127;15/10/2015;butter,other vegetables,UHT-milk,pastry
1144;15/10/2015;white bread,root vegetables,hard cheese
1565;15/10/2015;coffee,other vegetables,tidbits,whole milk,pork
1721;15/10/2015;margarine,other vegetables,rolls/buns,whole milk
1881;15/10/2015;beverages,bottled water
1980;15/10/2015;bottled water,brown bread
1987;15/10/2015;napkins,domestic eggs,pork,citrus fruit
2089;15/10/2015;cream cheese ,whole milk
2250;15/10/2015;whole milk,waffles
2404;15/10/2015;pip fruit,whole milk
2447;15/10/2015;root vegetables,frankfurter
3075;15/10/2015;other vegetables,semi-finished bread
3111;15/10/2015;whole milk,newspapers
3182;15/10/2015;soda,zwieback,pastry
3328;15/10/2015;cream cheese ,soda
3595;15/10/2015;other vegetables,zwieback
3802;15/10/2015;whipped/sour cream,citrus fruit
3885;15/10/2015;rolls/buns,canned beer
4071;15/10/2015;onions,butter,napkins
4677;15/10/2015;salt,frankfurter,rolls/buns
1042;16/10/2015;other vegetables,whole milk
1074;16/10/2015;fruit/vegetable juice,flower (seeds)
1926;16/10/2015;whole milk,turkey
2078;16/10/2015;pork,tropical fruit,newspapers
2089;16/10/2015;curd,grapes
2526;16/10/2015;coffee,yogurt
2658;16/10/2015;yogurt,canned beer,butter milk,semi-finished bread,margarine
3651;16/10/2015;rolls/buns,newspapers
4024;16/10/2015;other vegetables,pork,margarine
4041;16/10/2015;frozen potato products,white wine,soda
4067;16/10/2015;domestic eggs,pastry
4204;16/10/2015;rolls/buns,whole milk,curd
4219;16/10/2015;rolls/buns,long life bakery product
4262;16/10/2015;rolls/buns,meat
4424;16/10/2015;beef,pork,ketchup,hygiene articles
4531;16/10/2015;onions,bottled water
4635;16/10/2015;sugar,butter
4885;16/10/2015;whipped/sour cream,whole milk
1158;17/10/2015;butter,other vegetables,rolls/buns,root vegetables
1491;17/10/2015;root vegetables,other vegetables
1545;17/10/2015;semi-finished bread,whole milk,frozen vegetables
1773;17/10/2015;pip fruit,frankfurter
1878;17/10/2015;sausage,misc. beverages,onions
1937;17/10/2015;canned beer,whipped/sour cream,whole milk,newspapers
2206;17/10/2015;rolls/buns,ham
2231;17/10/2015;napkins,soda,frankfurter
2369;17/10/2015;hamburger meat,whipped/sour cream
2524;17/10/2015;frankfurter,citrus fruit
2535;17/10/2015;canned beer,frozen vegetables
2690;17/10/2015;canned beer,liquor
2779;17/10/2015;shopping bags,yogurt,root vegetables,white bread,other vegetables,whole milk
2796;17/10/2015;other vegetables,rolls/buns,pork
2968;17/10/2015;shopping bags,soda
3089;17/10/2015;soda,citrus fruit
3568;17/10/2015;other vegetables,bottled beer
3843;17/10/2015;ice cream,flower (seeds)
4425;17/10/2015;butter milk,whole milk
4552;17/10/2015;root vegetables,whole milk
1048;18/10/2015;rolls/buns,tropical fruit
1275;18/10/2015;white bread,specialty chocolate
1335;18/10/2015;yogurt,whipped/sour cream,spread cheese,grapes
1865;18/10/2015;yogurt,dessert,ham
1905;18/10/2015;onions,soda,cream cheese
2167;18/10/2015;mayonnaise,liquor,tropical fruit
2241;18/10/2015;ham,frozen meals
2700;18/10/2015;specialty cheese,candy
2707;18/10/2015;domestic eggs,pastry
2785;18/10/2015;pork,tropical fruit
2940;18/10/2015;frankfurter,rolls/buns
3355;18/10/2015;pork,brown bread
3692;18/10/2015;processed cheese,yogurt,packaged fruit/vegetables,bottled water
3718;18/10/2015;berries,rolls/buns
3830;18/10/2015;coffee,frankfurter
4031;18/10/2015;sausage,soda
4281;18/10/2015;shopping bags,soda
4469;18/10/2015;fish,root vegetables,chocolate
4527;18/10/2015;soda,tropical fruit
4746;18/10/2015;ham,meat
1322;19/10/2015;specialty bar,rolls/buns,pork,hygiene articles
1438;19/10/2015;whole milk,tropical fruit
1899;19/10/2015;butter milk,Instant food products,long life bakery product
2091;19/10/2015;pet care,dish cleaner,pastry,brown bread
2191;19/10/2015;beef,root vegetables
2433;19/10/2015;onions,root vegetables,bottled water,grapes
2528;19/10/2015;margarine,tropical fruit
3014;19/10/2015;sausage,pastry,chocolate,newspapers
3025;19/10/2015;white bread,herbs,turkey
3180;19/10/2015;root vegetables,canned beer,pastry,waffles,tropical fruit,rolls/buns,condensed milk,bathroom cleaner
3254;19/10/2015;photo/film,cream cheese ,soda
3882;19/10/2015;UHT-milk,frankfurter
3971;19/10/2015;frankfurter,rolls/buns
4260;19/10/2015;whipped/sour cream,frozen vegetables
4312;19/10/2015;soda,bottled water,long life bakery product
4557;19/10/2015;packaged fruit/vegetables,turkey
4662;19/10/2015;butter milk,other vegetables,pastry
4666;19/10/2015;shopping bags,butter milk,whipped/sour cream
4927;19/10/2015;soda,whole milk,curd
2002;20/10/2015;root vegetables,beverages,rolls/buns,frozen vegetables,meat,onions,pork
2104;20/10/2015;yogurt,cream cheese
2690;20/10/2015;UHT-milk,soda,frankfurter,cream
3050;20/10/2015;sausage,other vegetables,sliced cheese,rolls/buns
3120;20/10/2015;cling film/bags,other vegetables
3803;20/10/2015;sausage,other vegetables,chicken,pip fruit
4056;20/10/2015;root vegetables,tropical fruit
4081;20/10/2015;rolls/buns,whole milk
4389;20/10/2015;shopping bags,soft cheese,detergent,tropical fruit
4437;20/10/2015;hamburger meat,beverages,other vegetables,canned beer
4540;20/10/2015;yogurt,mustard
1054;21/10/2015;photo/film,other vegetables
1090;21/10/2015;ice cream,whole milk
1614;21/10/2015;napkins,specialty cheese
1902;21/10/2015;ice cream,yogurt,pork
2008;21/10/2015;soda,whole milk
2169;21/10/2015;whole milk,citrus fruit
2273;21/10/2015;other vegetables,tropical fruit
2524;21/10/2015;sausage,herbs,whole milk,candy
2551;21/10/2015;beef,citrus fruit
2610;21/10/2015;pastry,meat
2663;21/10/2015;sausage,bottled beer,rum,semi-finished bread,whole milk,chocolate
2814;21/10/2015;onions,dish cleaner
3178;21/10/2015;other vegetables,frankfurter
3547;21/10/2015;roll products ,other vegetables,bottled beer,tropical fruit,meat
3571;21/10/2015;yogurt,chicken,citrus fruit,tropical fruit
3653;21/10/2015;pip fruit,long life bakery product,frozen dessert,whole milk,pork
3960;21/10/2015;root vegetables,canned beer,processed cheese,sugar,snack products,pork
4464;21/10/2015;ice cream,sausage
1021;22/10/2015;yogurt,curd,tropical fruit,liquor
1173;22/10/2015;rolls/buns,hard cheese
1454;22/10/2015;flour,white bread,beef,coffee
1789;22/10/2015;yogurt,citrus fruit
1793;22/10/2015;other vegetables,frozen meals
1951;22/10/2015;herbs,rolls/buns
1991;22/10/2015;nuts/prunes,chicken
2601;22/10/2015;canned beer,pastry,margarine
2905;22/10/2015;cream cheese ,beef,frozen vegetables,tropical fruit
3178;22/10/2015;sugar,bottled beer,bottled water
3668;22/10/2015;whole milk,brandy
4783;22/10/2015;beef,bottled beer,hamburger meat,whole milk,chocolate
4952;22/10/2015;soda,canned beer
1072;23/10/2015;frankfurter,canned beer
1277;23/10/2015;whipped/sour cream,other vegetables
1360;23/10/2015;pork,tropical fruit
1564;23/10/2015;sausage,pasta
1950;23/10/2015;sausage,frozen vegetables
2017;23/10/2015;UHT-milk,chicken
2525;23/10/2015;chicken,canned beer
2557;23/10/2015;pork,long life bakery product
3308;23/10/2015;brown bread,citrus fruit
3406;23/10/2015;rolls/buns,whole milk
3414;23/10/2015;brown bread,whole milk,curd,chewing gum
3443;23/10/2015;coffee,root vegetables
3688;23/10/2015;shopping bags,sausage,yogurt,brandy,frozen dessert,rolls/buns,soda,whole milk,pork
3801;23/10/2015;root vegetables,herbs
3985;23/10/2015;whipped/sour cream,candy,cling film/bags,baking powder,newspapers,whole milk
4102;23/10/2015;ham,grapes
4122;23/10/2015;UHT-milk,whole milk
4127;23/10/2015;popcorn,butter
4486;23/10/2015;frankfurter,rolls/buns,pork,grapes
4543;23/10/2015;rolls/buns,long life bakery product
4605;23/10/2015;frankfurter,margarine
1292;24/10/2015;beverages,pork
1767;24/10/2015;other vegetables,pastry
1899;24/10/2015;shopping bags,pastry,liquor
1973;24/10/2015;beef,specialty chocolate
2406;24/10/2015;root vegetables,dish cleaner,curd
2580;24/10/2015;yogurt,tropical fruit
2792;24/10/2015;root vegetables,canned beer
2975;24/10/2015;cream cheese ,rolls/buns
3184;24/10/2015;onions,root vegetables
3676;24/10/2015;sausage,kitchen towels,canned beer
4455;24/10/2015;yogurt,curd
4614;24/10/2015;vinegar,whole milk
4779;24/10/2015;whipped/sour cream,other vegetables,pot plants
4896;24/10/2015;flour,tropical fruit
4996;24/10/2015;bottled beer,dessert
1044;25/10/2015;root vegetables,curd
1366;25/10/2015;sausage,other vegetables,frankfurter,coffee,pastry,bottled water,soda,whole milk
1510;25/10/2015;soda,ham
1921;25/10/2015;pip fruit,bottled water
2191;25/10/2015;yogurt,pip fruit,whole milk,butter milk
2229;25/10/2015;shopping bags,root vegetables,other vegetables,processed cheese,meat,soda,flower soil/fertilizer
2235;25/10/2015;soda,ham
2363;25/10/2015;hamburger meat,whole milk
2413;25/10/2015;other vegetables,tropical fruit
2577;25/10/2015;sausage,dessert
2870;25/10/2015;beef
3266;25/10/2015;sausage,root vegetables,frankfurter,coffee,pastry,hamburger meat,soda,chewing gum
3281;25/10/2015;beef,root vegetables
3365;25/10/2015;domestic eggs,canned beer
3426;25/10/2015;yogurt
3907;25/10/2015;spread cheese,other vegetables,frankfurter,newspapers
4186;25/10/2015;oil,whipped/sour cream,whole milk
4332;25/10/2015;domestic eggs,bottled beer
4584;25/10/2015;yogurt,chicken
4698;25/10/2015;newspapers
4776;25/10/2015;other vegetables,whole milk
1153;26/10/2015;soft cheese,mustard,frankfurter
1293;26/10/2015;specialty cheese,whole milk
1856;26/10/2015;root vegetables,tropical fruit
1997;26/10/2015;beverages,pip fruit,citrus fruit
2273;26/10/2015;sausage,bottled beer
2586;26/10/2015;whipped/sour cream,cling film/bags,meat
3084;26/10/2015;frankfurter,canned beer
3275;26/10/2015;flour,napkins,whole milk
3438;26/10/2015;dessert,pork
3491;26/10/2015;sausage,female sanitary products
3518;26/10/2015;beef,pastry
3709;26/10/2015;root vegetables,other vegetables,citrus fruit,herbs,pork
3807;26/10/2015;pip fruit,seasonal products,canned beer,pork
3890;26/10/2015;white bread,root vegetables,canned fish
4197;26/10/2015;sausage,yogurt,beef,pet care,newspapers,soda
4292;26/10/2015;yogurt,frankfurter
4295;26/10/2015;bottled water,frozen meals,butter,whole milk,fruit/vegetable juice,chocolate
4319;26/10/2015;whole milk,hard cheese
4337;26/10/2015;napkins,tropical fruit
4875;26/10/2015;bottled water,whole milk
4909;26/10/2015;domestic eggs,bottled water,tropical fruit,spread cheese
1052;27/10/2015;shopping bags,yogurt,other vegetables,soft cheese,detergent,pork
1065;27/10/2015;beef,dessert
1104;27/10/2015;whole milk,pork
1190;27/10/2015;waffles,sparkling wine
1231;27/10/2015;flour,sliced cheese,pork
1430;27/10/2015;white wine,beef
1452;27/10/2015;chicken,chewing gum
1505;27/10/2015;potato products,other vegetables,frankfurter,canned beer
1967;27/10/2015;sausage,grapes
2281;27/10/2015;beef,instant coffee
2421;27/10/2015;sausage,other vegetables,frozen vegetables,candy
2431;27/10/2015;cereals,rolls/buns,newspapers
2460;27/10/2015;chicken,rolls/buns,newspapers
3031;27/10/2015;chocolate,whole milk,tropical fruit
3694;27/10/2015;citrus fruit,frozen meals
3775;27/10/2015;coffee,root vegetables
3958;27/10/2015;brown bread,curd
4297;27/10/2015;butter milk,specialty bar,whole milk,citrus fruit
4321;27/10/2015;pip fruit,chicken,salty snack,rolls/buns,red/blush wine
4537;27/10/2015;sliced cheese,salty snack,pork
4692;27/10/2015;UHT-milk,root vegetables,citrus fruit,cat food,tropical fruit,rolls/buns,sweet spreads,chocolate
4794;27/10/2015;ham,tropical fruit
4806;27/10/2015;sausage,yogurt,tropical fruit
1078;28/10/2015;white bread,coffee,frankfurter,rolls/buns,curd
1498;28/10/2015;whole milk,frozen vegetables
1779;28/10/2015;white bread,beef,rolls/buns,curd,whole milk
2109;28/10/2015;sausage,tropical fruit
2212;28/10/2015;butter milk,bottled water
2483;28/10/2015;liquor (appetizer),citrus fruit
2774;28/10/2015;yogurt,soda,dessert
